match,team,opponent,team_score,opponent_score,result,status,round,season,event_id
DeportivoAlaves_CeltaVigo,DeportivoAlaves,CeltaVigo,1.0,2.0,loss,finished,14,20_21,8966380
Granada_RealBetis,Granada,RealBetis,3.0,1.0,win,finished,14,20_21,8966392
RealBetis_Granada,RealBetis,Granada,1.0,3.0,loss,finished,14,20_21,8966392
Cadiz_Getafe,Cadiz,Getafe,0.0,2.0,loss,finished,14,20_21,8966400
Getafe_Cadiz,Getafe,Cadiz,2.0,0.0,win,finished,14,20_21,8966400
Eibar_RealMadrid,Eibar,RealMadrid,1.0,4.0,loss,finished,14,20_21,8966413
RealMadrid_Eibar,RealMadrid,Eibar,4.0,1.0,win,finished,14,20_21,8966413
Elche_Osasuna,Elche,Osasuna,3.0,3.0,draw,finished,15,20_21,8966379
Osasuna_Elche,Osasuna,Elche,3.0,3.0,draw,finished,15,20_21,8966379
Valencia_Sevilla,Valencia,Sevilla,0.0,2.0,loss,finished,15,20_21,8966377
Sevilla_Valencia,Sevilla,Valencia,2.0,0.0,win,finished,15,20_21,8966377
Huesca_LevanteUD,Huesca,LevanteUD,2.0,2.0,draw,finished,15,20_21,8966402
LevanteUD_Huesca,LevanteUD,Huesca,2.0,2.0,draw,finished,15,20_21,8966402
RealSociedad_AtleticoMadrid,RealSociedad,AtleticoMadrid,0.0,2.0,loss,finished,15,20_21,8966381
AtleticoMadrid_RealSociedad,AtleticoMadrid,RealSociedad,2.0,0.0,win,finished,15,20_21,8966381
RealValladolid_Barcelona,RealValladolid,Barcelona,1.0,3.0,loss,finished,15,20_21,8966364
Barcelona_RealValladolid,Barcelona,RealValladolid,3.0,1.0,win,finished,15,20_21,8966364
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,1.0,draw,finished,15,20_21,8966370
AthleticClub_Villarreal,AthleticClub,Villarreal,1.0,2.0,draw,finished,15,20_21,8966370
Getafe_CeltaVigo,Getafe,CeltaVigo,2.0,1.0,draw,finished,15,20_21,8966415
CeltaVigo_Getafe,CeltaVigo,Getafe,1.0,2.0,draw,finished,15,20_21,8966415
RealMadrid_Granada,RealMadrid,Granada,3.0,1.0,win,finished,15,20_21,8966408
Granada_RealMadrid,Granada,RealMadrid,1.0,3.0,loss,finished,15,20_21,8966408
DeportivoAlaves_Eibar,DeportivoAlaves,Eibar,3.0,2.0,win,finished,15,20_21,8966396
Eibar_DeportivoAlaves,Eibar,DeportivoAlaves,2.0,3.0,loss,finished,15,20_21,8966396
RealBetis_Cadiz,RealBetis,Cadiz,2.0,0.0,win,finished,15,20_21,8966411
Cadiz_RealBetis,Cadiz,RealBetis,0.0,2.0,loss,finished,15,20_21,8966411
Sevilla_Villarreal,Sevilla,Villarreal,3.0,1.0,win,finished,16,20_21,8966516
Villarreal_Sevilla,Villarreal,Sevilla,1.0,3.0,loss,finished,16,20_21,8966516
Barcelona_Eibar,Barcelona,Eibar,2.0,2.0,draw,finished,16,20_21,8966368
Eibar_Barcelona,Eibar,Barcelona,2.0,2.0,draw,finished,16,20_21,8966368
Cadiz_RealValladolid,Cadiz,RealValladolid,0.0,1.0,draw,finished,16,20_21,8966369
RealValladolid_Cadiz,RealValladolid,Cadiz,1.0,0.0,draw,finished,16,20_21,8966369
LevanteUD_RealBetis,LevanteUD,RealBetis,4.0,4.0,win,finished,16,20_21,8966374
RealBetis_LevanteUD,RealBetis,LevanteUD,4.0,4.0,loss,finished,16,20_21,8966374
Granada_Valencia,Granada,Valencia,3.0,2.0,win,finished,16,20_21,8966393
Valencia_Granada,Valencia,Granada,2.0,3.0,loss,finished,16,20_21,8966393
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,1.0,0.0,win,finished,16,20_21,8966373
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,0.0,1.0,loss,finished,16,20_21,8966373
CeltaVigo_Huesca,CeltaVigo,Huesca,2.0,1.0,win,finished,16,20_21,8966371
Huesca_CeltaVigo,Huesca,CeltaVigo,1.0,2.0,loss,finished,16,20_21,8966371
Elche_RealMadrid,Elche,RealMadrid,1.0,1.0,draw,finished,16,20_21,8966399
RealMadrid_Elche,RealMadrid,Elche,1.0,1.0,draw,finished,16,20_21,8966399
AthleticClub_RealSociedad,AthleticClub,RealSociedad,0.0,2.0,loss,finished,16,20_21,8966390
RealSociedad_AthleticClub,RealSociedad,AthleticClub,2.0,0.0,win,finished,16,20_21,8966390
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,2.0,2.0,draw,finished,16,20_21,8966375
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,2.0,2.0,draw,finished,16,20_21,8966375
Villarreal_LevanteUD,Villarreal,LevanteUD,2.0,2.0,win,finished,17,20_21,8966504
LevanteUD_Villarreal,LevanteUD,Villarreal,2.0,2.0,loss,finished,17,20_21,8966504
RealBetis_Sevilla,RealBetis,Sevilla,2.0,2.0,draw,finished,17,20_21,8966531
Sevilla_RealBetis,Sevilla,RealBetis,2.0,2.0,draw,finished,17,20_21,8966531
Getafe_RealValladolid,Getafe,RealValladolid,0.0,1.0,loss,finished,17,20_21,8966483
RealValladolid_Getafe,RealValladolid,Getafe,1.0,0.0,win,finished,17,20_21,8966483
RealMadrid_CeltaVigo,RealMadrid,CeltaVigo,3.0,1.0,win,finished,17,20_21,8966519
CeltaVigo_RealMadrid,CeltaVigo,RealMadrid,1.0,3.0,loss,finished,17,20_21,8966519
AthleticClub_Elche,AthleticClub,Elche,2.0,1.0,win,finished,17,20_21,8966486
Elche_AthleticClub,Elche,AthleticClub,1.0,2.0,loss,finished,17,20_21,8966486
DeportivoAlaves_AtleticoMadrid,DeportivoAlaves,AtleticoMadrid,2.0,2.0,loss,finished,17,20_21,8966386
AtleticoMadrid_DeportivoAlaves,AtleticoMadrid,DeportivoAlaves,2.0,2.0,win,finished,17,20_21,8966386
Eibar_Granada,Eibar,Granada,3.0,0.0,win,finished,17,20_21,8966501
Granada_Eibar,Granada,Eibar,0.0,3.0,loss,finished,17,20_21,8966501
RealSociedad_Osasuna,RealSociedad,Osasuna,1.0,2.0,draw,finished,17,20_21,8966514
Osasuna_RealSociedad,Osasuna,RealSociedad,2.0,1.0,draw,finished,17,20_21,8966514
Huesca_Barcelona,Huesca,Barcelona,0.0,2.0,loss,finished,17,20_21,8966495
Barcelona_Huesca,Barcelona,Huesca,2.0,0.0,win,finished,17,20_21,8966495
Valencia_Cadiz,Valencia,Cadiz,1.0,2.0,draw,finished,17,20_21,8966488
Cadiz_Valencia,Cadiz,Valencia,2.0,1.0,draw,finished,17,20_21,8966488
CeltaVigo_Villarreal,CeltaVigo,Villarreal,1.0,5.0,loss,finished,18,20_21,8966511
Villarreal_CeltaVigo,Villarreal,CeltaVigo,5.0,1.0,win,finished,18,20_21,8966511
Sevilla_RealSociedad,Sevilla,RealSociedad,3.0,2.0,win,finished,18,20_21,8966466
RealSociedad_Sevilla,RealSociedad,Sevilla,2.0,3.0,loss,finished,18,20_21,8966466
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,,,,canceled,18,20_21,8966496
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,,,,canceled,18,20_21,8966496
Granada_Barcelona,Granada,Barcelona,0.0,5.0,loss,finished,18,20_21,8966502
Barcelona_Granada,Barcelona,Granada,5.0,0.0,win,finished,18,20_21,8966502
Osasuna_RealMadrid,Osasuna,RealMadrid,1.0,1.0,draw,finished,18,20_21,8966491
RealMadrid_Osasuna,RealMadrid,Osasuna,1.0,1.0,draw,finished,18,20_21,8966491
LevanteUD_Eibar,LevanteUD,Eibar,3.0,2.0,win,finished,18,20_21,8966489
Eibar_LevanteUD,Eibar,LevanteUD,2.0,3.0,loss,finished,18,20_21,8966489
Cadiz_DeportivoAlaves,Cadiz,DeportivoAlaves,3.0,1.0,win,finished,18,20_21,8966494
DeportivoAlaves_Cadiz,DeportivoAlaves,Cadiz,1.0,3.0,loss,finished,18,20_21,8966494
RealValladolid_Valencia,RealValladolid,Valencia,0.0,2.0,loss,finished,18,20_21,8966498
Valencia_RealValladolid,Valencia,RealValladolid,2.0,0.0,win,finished,18,20_21,8966498
Elche_Getafe,Elche,Getafe,2.0,3.0,loss,finished,18,20_21,8966471
Getafe_Elche,Getafe,Elche,3.0,2.0,win,finished,18,20_21,8966471
Huesca_RealBetis,Huesca,RealBetis,1.0,2.0,loss,finished,18,20_21,8966497
RealBetis_Huesca,RealBetis,Huesca,2.0,1.0,win,finished,18,20_21,8966497
AtleticoMadrid_AthleticClub,AtleticoMadrid,AthleticClub,2.0,2.0,win,finished,18,20_21,9351716
AthleticClub_AtleticoMadrid,AthleticClub,AtleticoMadrid,2.0,2.0,loss,finished,18,20_21,9351716
RealMadrid_AthleticClub,RealMadrid,AthleticClub,3.0,1.0,win,finished,19,20_21,8966505
AthleticClub_RealMadrid,AthleticClub,RealMadrid,1.0,3.0,loss,finished,19,20_21,8966505
Barcelona_RealSociedad,Barcelona,RealSociedad,2.0,2.0,win,finished,19,20_21,8966522
RealSociedad_Barcelona,RealSociedad,Barcelona,2.0,2.0,loss,finished,19,20_21,8966522
Cadiz_LevanteUD,Cadiz,LevanteUD,2.0,2.0,draw,finished,19,20_21,8966503
LevanteUD_Cadiz,LevanteUD,Cadiz,2.0,2.0,draw,finished,19,20_21,8966503
RealValladolid_Elche,RealValladolid,Elche,3.0,2.0,draw,finished,19,20_21,8966473
Elche_RealValladolid,Elche,RealValladolid,2.0,3.0,draw,finished,19,20_21,8966473
DeportivoAlaves_Sevilla,DeportivoAlaves,Sevilla,1.0,3.0,loss,finished,19,20_21,8966485
Sevilla_DeportivoAlaves,Sevilla,DeportivoAlaves,3.0,1.0,win,finished,19,20_21,8966485
Getafe_Huesca,Getafe,Huesca,1.0,0.0,win,finished,19,20_21,8966487
Huesca_Getafe,Huesca,Getafe,0.0,1.0,loss,finished,19,20_21,8966487
RealBetis_CeltaVigo,RealBetis,CeltaVigo,3.0,1.0,win,finished,19,20_21,8966476
CeltaVigo_RealBetis,CeltaVigo,RealBetis,1.0,3.0,loss,finished,19,20_21,8966476
Villarreal_Granada,Villarreal,Granada,2.0,3.0,draw,finished,19,20_21,8966492
Granada_Villarreal,Granada,Villarreal,3.0,2.0,draw,finished,19,20_21,8966492
Valencia_Osasuna,Valencia,Osasuna,1.0,1.0,draw,finished,19,20_21,8966467
Osasuna_Valencia,Osasuna,Valencia,1.0,1.0,draw,finished,19,20_21,8966467
Eibar_AtleticoMadrid,Eibar,AtleticoMadrid,1.0,3.0,loss,finished,19,20_21,8966490
AtleticoMadrid_Eibar,AtleticoMadrid,Eibar,3.0,1.0,win,finished,19,20_21,8966490
LevanteUD_RealValladolid,LevanteUD,RealValladolid,2.0,2.0,draw,finished,20,20_21,8966532
RealValladolid_LevanteUD,RealValladolid,LevanteUD,2.0,2.0,draw,finished,20,20_21,8966532
Huesca_Villarreal,Huesca,Villarreal,1.0,0.0,draw,finished,20,20_21,8966474
Villarreal_Huesca,Villarreal,Huesca,0.0,1.0,draw,finished,20,20_21,8966474
Sevilla_Cadiz,Sevilla,Cadiz,3.0,0.0,win,finished,20,20_21,8966477
Cadiz_Sevilla,Cadiz,Sevilla,0.0,3.0,loss,finished,20,20_21,8966477
RealSociedad_RealBetis,RealSociedad,RealBetis,3.0,3.0,draw,finished,20,20_21,8966469
RealBetis_RealSociedad,RealBetis,RealSociedad,3.0,3.0,draw,finished,20,20_21,8966469
DeportivoAlaves_RealMadrid,DeportivoAlaves,RealMadrid,1.0,4.0,loss,finished,20,20_21,8966478
RealMadrid_DeportivoAlaves,RealMadrid,DeportivoAlaves,4.0,1.0,win,finished,20,20_21,8966478
Osasuna_Granada,Osasuna,Granada,4.0,2.0,win,finished,20,20_21,8966480
Granada_Osasuna,Granada,Osasuna,2.0,4.0,loss,finished,20,20_21,8966480
Elche_Barcelona,Elche,Barcelona,0.0,3.0,loss,finished,20,20_21,8966461
Barcelona_Elche,Barcelona,Elche,3.0,0.0,win,finished,20,20_21,8966461
CeltaVigo_Eibar,CeltaVigo,Eibar,1.0,1.0,draw,finished,20,20_21,8966529
Eibar_CeltaVigo,Eibar,CeltaVigo,1.0,1.0,draw,finished,20,20_21,8966529
AtleticoMadrid_Valencia,AtleticoMadrid,Valencia,3.0,1.0,win,finished,20,20_21,8966499
Valencia_AtleticoMadrid,Valencia,AtleticoMadrid,1.0,3.0,loss,finished,20,20_21,8966499
AthleticClub_Getafe,AthleticClub,Getafe,5.0,1.0,win,finished,20,20_21,8966493
Getafe_AthleticClub,Getafe,AthleticClub,1.0,5.0,loss,finished,20,20_21,8966493
RealValladolid_Huesca,RealValladolid,Huesca,1.0,3.0,loss,finished,21,20_21,8966482
Huesca_RealValladolid,Huesca,RealValladolid,3.0,1.0,win,finished,21,20_21,8966482
Eibar_Sevilla,Eibar,Sevilla,1.0,2.0,loss,finished,21,20_21,8966468
Sevilla_Eibar,Sevilla,Eibar,2.0,1.0,win,finished,21,20_21,8966468
RealMadrid_LevanteUD,RealMadrid,LevanteUD,1.0,2.0,loss,finished,21,20_21,8966481
LevanteUD_RealMadrid,LevanteUD,RealMadrid,2.0,1.0,win,finished,21,20_21,8966481
Valencia_Elche,Valencia,Elche,1.0,1.0,win,finished,21,20_21,8966530
Elche_Valencia,Elche,Valencia,1.0,1.0,loss,finished,21,20_21,8966530
Villarreal_RealSociedad,Villarreal,RealSociedad,1.0,2.0,draw,finished,21,20_21,8966447
RealSociedad_Villarreal,RealSociedad,Villarreal,2.0,1.0,draw,finished,21,20_21,8966447
Getafe_DeportivoAlaves,Getafe,DeportivoAlaves,0.0,1.0,draw,finished,21,20_21,8966475
DeportivoAlaves_Getafe,DeportivoAlaves,Getafe,1.0,0.0,draw,finished,21,20_21,8966475
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,2.0,5.0,loss,finished,21,20_21,8966464
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,5.0,2.0,win,finished,21,20_21,8966464
Granada_CeltaVigo,Granada,CeltaVigo,1.0,1.0,draw,finished,21,20_21,8966479
CeltaVigo_Granada,CeltaVigo,Granada,1.0,1.0,draw,finished,21,20_21,8966479
Barcelona_AthleticClub,Barcelona,AthleticClub,2.0,1.0,win,finished,21,20_21,8966484
AthleticClub_Barcelona,AthleticClub,Barcelona,1.0,2.0,loss,finished,21,20_21,8966484
RealBetis_Osasuna,RealBetis,Osasuna,2.0,1.0,win,finished,21,20_21,8966462
Osasuna_RealBetis,Osasuna,RealBetis,1.0,2.0,loss,finished,21,20_21,8966462
DeportivoAlaves_RealValladolid,DeportivoAlaves,RealValladolid,1.0,1.0,win,finished,22,20_21,8966463
RealValladolid_DeportivoAlaves,RealValladolid,DeportivoAlaves,1.0,1.0,loss,finished,22,20_21,8966463
LevanteUD_Granada,LevanteUD,Granada,2.0,2.0,draw,finished,22,20_21,8966472
Granada_LevanteUD,Granada,LevanteUD,2.0,2.0,draw,finished,22,20_21,8966472
Huesca_RealMadrid,Huesca,RealMadrid,1.0,3.0,loss,finished,22,20_21,8966528
RealMadrid_Huesca,RealMadrid,Huesca,3.0,1.0,win,finished,22,20_21,8966528
Elche_Villarreal,Elche,Villarreal,2.0,2.0,draw,finished,22,20_21,8966460
Villarreal_Elche,Villarreal,Elche,2.0,2.0,draw,finished,22,20_21,8966460
Sevilla_Getafe,Sevilla,Getafe,3.0,1.0,win,finished,22,20_21,8966455
Getafe_Sevilla,Getafe,Sevilla,1.0,3.0,loss,finished,22,20_21,8966455
RealSociedad_Cadiz,RealSociedad,Cadiz,5.0,1.0,win,finished,22,20_21,8966445
Cadiz_RealSociedad,Cadiz,RealSociedad,1.0,5.0,loss,finished,22,20_21,8966445
AthleticClub_Valencia,AthleticClub,Valencia,1.0,2.0,draw,finished,22,20_21,8966465
Valencia_AthleticClub,Valencia,AthleticClub,2.0,1.0,draw,finished,22,20_21,8966465
Osasuna_Eibar,Osasuna,Eibar,2.0,1.0,win,finished,22,20_21,8966434
Eibar_Osasuna,Eibar,Osasuna,1.0,2.0,loss,finished,22,20_21,8966434
RealBetis_Barcelona,RealBetis,Barcelona,2.0,4.0,loss,finished,22,20_21,8966451
Barcelona_RealBetis,Barcelona,RealBetis,4.0,2.0,win,finished,22,20_21,8966451
AtleticoMadrid_CeltaVigo,AtleticoMadrid,CeltaVigo,3.0,3.0,draw,finished,22,20_21,8966438
CeltaVigo_AtleticoMadrid,CeltaVigo,AtleticoMadrid,3.0,3.0,draw,finished,22,20_21,8966438
CeltaVigo_Elche,CeltaVigo,Elche,3.0,2.0,win,finished,23,20_21,8966458
Elche_CeltaVigo,Elche,CeltaVigo,2.0,3.0,loss,finished,23,20_21,8966458
Granada_AtleticoMadrid,Granada,AtleticoMadrid,2.0,2.0,loss,finished,23,20_21,8966440
AtleticoMadrid_Granada,AtleticoMadrid,Granada,2.0,2.0,win,finished,23,20_21,8966440
Sevilla_Huesca,Sevilla,Huesca,2.0,1.0,win,finished,23,20_21,8966454
Huesca_Sevilla,Huesca,Sevilla,1.0,2.0,loss,finished,23,20_21,8966454
Eibar_RealValladolid,Eibar,RealValladolid,1.0,1.0,draw,finished,23,20_21,8966456
RealValladolid_Eibar,RealValladolid,Eibar,1.0,1.0,draw,finished,23,20_21,8966456
Barcelona_DeportivoAlaves,Barcelona,DeportivoAlaves,5.0,2.0,win,finished,23,20_21,8966470
DeportivoAlaves_Barcelona,DeportivoAlaves,Barcelona,2.0,5.0,loss,finished,23,20_21,8966470
Getafe_RealSociedad,Getafe,RealSociedad,0.0,2.0,loss,finished,23,20_21,8966459
RealSociedad_Getafe,RealSociedad,Getafe,2.0,0.0,win,finished,23,20_21,8966459
RealMadrid_Valencia,RealMadrid,Valencia,3.0,1.0,win,finished,23,20_21,8966439
Valencia_RealMadrid,Valencia,RealMadrid,1.0,3.0,loss,finished,23,20_21,8966439
LevanteUD_Osasuna,LevanteUD,Osasuna,1.0,2.0,loss,finished,23,20_21,8966527
Osasuna_LevanteUD,Osasuna,LevanteUD,2.0,1.0,win,finished,23,20_21,8966527
Villarreal_RealBetis,Villarreal,RealBetis,1.0,2.0,loss,finished,23,20_21,8966444
RealBetis_Villarreal,RealBetis,Villarreal,2.0,1.0,win,finished,23,20_21,8966444
Cadiz_AthleticClub,Cadiz,AthleticClub,1.0,4.0,loss,finished,23,20_21,8966453
AthleticClub_Cadiz,AthleticClub,Cadiz,4.0,1.0,win,finished,23,20_21,8966453
RealBetis_Getafe,RealBetis,Getafe,2.0,0.0,win,finished,24,20_21,8966448
Getafe_RealBetis,Getafe,RealBetis,0.0,2.0,loss,finished,24,20_21,8966448
Elche_Eibar,Elche,Eibar,1.0,1.0,win,finished,24,20_21,8966436
Eibar_Elche,Eibar,Elche,1.0,1.0,loss,finished,24,20_21,8966436
AtleticoMadrid_LevanteUD,AtleticoMadrid,LevanteUD,1.0,3.0,loss,finished,24,20_21,8966457
LevanteUD_AtleticoMadrid,LevanteUD,AtleticoMadrid,3.0,1.0,win,finished,24,20_21,8966457
Valencia_CeltaVigo,Valencia,CeltaVigo,3.0,0.0,win,finished,24,20_21,8966450
CeltaVigo_Valencia,CeltaVigo,Valencia,0.0,3.0,loss,finished,24,20_21,8966450
RealValladolid_RealMadrid,RealValladolid,RealMadrid,0.0,1.0,loss,finished,24,20_21,8966449
RealMadrid_RealValladolid,RealMadrid,RealValladolid,1.0,0.0,win,finished,24,20_21,8966449
Barcelona_Cadiz,Barcelona,Cadiz,2.0,2.0,draw,finished,24,20_21,8966443
Cadiz_Barcelona,Cadiz,Barcelona,2.0,2.0,draw,finished,24,20_21,8966443
RealSociedad_DeportivoAlaves,RealSociedad,DeportivoAlaves,4.0,0.0,win,finished,24,20_21,8966432
DeportivoAlaves_RealSociedad,DeportivoAlaves,RealSociedad,0.0,4.0,loss,finished,24,20_21,8966432
Huesca_Granada,Huesca,Granada,4.0,2.0,win,finished,24,20_21,8966452
Granada_Huesca,Granada,Huesca,2.0,4.0,loss,finished,24,20_21,8966452
AthleticClub_Villarreal,AthleticClub,Villarreal,1.0,2.0,draw,finished,24,20_21,8966446
Villarreal_AthleticClub,Villarreal,AthleticClub,2.0,1.0,draw,finished,24,20_21,8966446
Osasuna_Sevilla,Osasuna,Sevilla,1.0,3.0,loss,finished,24,20_21,8966435
Sevilla_Osasuna,Sevilla,Osasuna,3.0,1.0,win,finished,24,20_21,8966435
LevanteUD_AthleticClub,LevanteUD,AthleticClub,1.0,1.0,draw,finished,25,20_21,8966423
AthleticClub_LevanteUD,AthleticClub,LevanteUD,1.0,1.0,draw,finished,25,20_21,8966423
Eibar_Huesca,Eibar,Huesca,1.0,1.0,draw,finished,25,20_21,8966420
Huesca_Eibar,Huesca,Eibar,1.0,1.0,draw,finished,25,20_21,8966420
Sevilla_Barcelona,Sevilla,Barcelona,0.0,3.0,loss,finished,25,20_21,8966425
Barcelona_Sevilla,Barcelona,Sevilla,3.0,0.0,win,finished,25,20_21,8966425
DeportivoAlaves_Osasuna,DeportivoAlaves,Osasuna,0.0,1.0,loss,finished,25,20_21,8966521
Osasuna_DeportivoAlaves,Osasuna,DeportivoAlaves,1.0,0.0,win,finished,25,20_21,8966521
Getafe_Valencia,Getafe,Valencia,3.0,1.0,win,finished,25,20_21,8966426
Valencia_Getafe,Valencia,Getafe,1.0,3.0,loss,finished,25,20_21,8966426
CeltaVigo_RealValladolid,CeltaVigo,RealValladolid,2.0,2.0,draw,finished,25,20_21,8966409
RealValladolid_CeltaVigo,RealValladolid,CeltaVigo,2.0,2.0,draw,finished,25,20_21,8966409
Cadiz_RealBetis,Cadiz,RealBetis,1.0,2.0,loss,finished,25,20_21,8966419
RealBetis_Cadiz,RealBetis,Cadiz,2.0,1.0,win,finished,25,20_21,8966419
Granada_Elche,Granada,Elche,3.0,1.0,win,finished,25,20_21,8966524
Elche_Granada,Elche,Granada,1.0,3.0,loss,finished,25,20_21,8966524
Villarreal_AtleticoMadrid,Villarreal,AtleticoMadrid,1.0,3.0,loss,finished,25,20_21,8966430
AtleticoMadrid_Villarreal,AtleticoMadrid,Villarreal,3.0,1.0,win,finished,25,20_21,8966430
RealMadrid_RealSociedad,RealMadrid,RealSociedad,2.0,1.0,draw,finished,25,20_21,8966412
RealSociedad_RealMadrid,RealSociedad,RealMadrid,1.0,2.0,draw,finished,25,20_21,8966412
Valencia_Villarreal,Valencia,Villarreal,3.0,2.0,win,finished,26,20_21,8966401
Villarreal_Valencia,Villarreal,Valencia,2.0,3.0,loss,finished,26,20_21,8966401
RealValladolid_Getafe,RealValladolid,Getafe,3.0,1.0,win,finished,26,20_21,8966406
Getafe_RealValladolid,Getafe,RealValladolid,1.0,3.0,loss,finished,26,20_21,8966406
Elche_Sevilla,Elche,Sevilla,2.0,2.0,win,finished,26,20_21,8966391
Sevilla_Elche,Sevilla,Elche,2.0,2.0,loss,finished,26,20_21,8966391
Cadiz_Eibar,Cadiz,Eibar,2.0,1.0,win,finished,26,20_21,8966437
Eibar_Cadiz,Eibar,Cadiz,1.0,2.0,loss,finished,26,20_21,8966437
Osasuna_Barcelona,Osasuna,Barcelona,0.0,3.0,loss,finished,26,20_21,8966442
Barcelona_Osasuna,Barcelona,Osasuna,3.0,0.0,win,finished,26,20_21,8966442
Huesca_CeltaVigo,Huesca,CeltaVigo,3.0,5.0,loss,finished,26,20_21,8966431
CeltaVigo_Huesca,CeltaVigo,Huesca,5.0,3.0,win,finished,26,20_21,8966431
AtleticoMadrid_RealMadrid,AtleticoMadrid,RealMadrid,2.0,2.0,draw,finished,26,20_21,8966417
RealMadrid_AtleticoMadrid,RealMadrid,AtleticoMadrid,2.0,2.0,draw,finished,26,20_21,8966417
RealSociedad_LevanteUD,RealSociedad,LevanteUD,1.0,1.0,win,finished,26,20_21,8966384
LevanteUD_RealSociedad,LevanteUD,RealSociedad,1.0,1.0,loss,finished,26,20_21,8966384
AthleticClub_Granada,AthleticClub,Granada,3.0,1.0,win,finished,26,20_21,8966418
Granada_AthleticClub,Granada,AthleticClub,1.0,3.0,loss,finished,26,20_21,8966418
RealBetis_DeportivoAlaves,RealBetis,DeportivoAlaves,4.0,3.0,win,finished,26,20_21,8966427
DeportivoAlaves_RealBetis,DeportivoAlaves,RealBetis,3.0,4.0,loss,finished,26,20_21,8966427
LevanteUD_Valencia,LevanteUD,Valencia,2.0,0.0,win,finished,27,20_21,8966395
Valencia_LevanteUD,Valencia,LevanteUD,0.0,2.0,loss,finished,27,20_21,8966395
DeportivoAlaves_Cadiz,DeportivoAlaves,Cadiz,2.0,2.0,draw,finished,27,20_21,8966385
Cadiz_DeportivoAlaves,Cadiz,DeportivoAlaves,2.0,2.0,draw,finished,27,20_21,8966385
RealMadrid_Elche,RealMadrid,Elche,3.0,2.0,win,finished,27,20_21,8966510
Elche_RealMadrid,Elche,RealMadrid,2.0,3.0,loss,finished,27,20_21,8966510
Osasuna_RealValladolid,Osasuna,RealValladolid,0.0,1.0,draw,finished,27,20_21,8966526
RealValladolid_Osasuna,RealValladolid,Osasuna,1.0,0.0,draw,finished,27,20_21,8966526
Getafe_AtleticoMadrid,Getafe,AtleticoMadrid,1.0,0.0,draw,finished,27,20_21,8966389
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,0.0,1.0,draw,finished,27,20_21,8966389
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,0.0,0.0,draw,finished,27,20_21,8966515
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,0.0,0.0,draw,finished,27,20_21,8966515
Granada_RealSociedad,Granada,RealSociedad,1.0,0.0,win,finished,27,20_21,8966394
RealSociedad_Granada,RealSociedad,Granada,0.0,1.0,loss,finished,27,20_21,8966394
Eibar_Villarreal,Eibar,Villarreal,1.0,3.0,loss,finished,27,20_21,8966397
Villarreal_Eibar,Villarreal,Eibar,3.0,1.0,win,finished,27,20_21,8966397
Sevilla_RealBetis,Sevilla,RealBetis,1.0,0.0,win,finished,27,20_21,8966407
RealBetis_Sevilla,RealBetis,Sevilla,0.0,1.0,loss,finished,27,20_21,8966407
Barcelona_Huesca,Barcelona,Huesca,5.0,1.0,win,finished,27,20_21,8966403
Huesca_Barcelona,Huesca,Barcelona,1.0,5.0,loss,finished,27,20_21,8966403
RealBetis_LevanteUD,RealBetis,LevanteUD,2.0,0.0,win,finished,28,20_21,8966365
LevanteUD_RealBetis,LevanteUD,RealBetis,0.0,2.0,loss,finished,28,20_21,8966365
AthleticClub_Eibar,AthleticClub,Eibar,2.0,2.0,draw,finished,28,20_21,8966422
Eibar_AthleticClub,Eibar,AthleticClub,2.0,2.0,draw,finished,28,20_21,8966422
CeltaVigo_RealMadrid,CeltaVigo,RealMadrid,2.0,4.0,loss,finished,28,20_21,8966367
RealMadrid_CeltaVigo,RealMadrid,CeltaVigo,4.0,2.0,win,finished,28,20_21,8966367
Huesca_Osasuna,Huesca,Osasuna,0.0,0.0,draw,finished,28,20_21,8966512
Osasuna_Huesca,Osasuna,Huesca,0.0,0.0,draw,finished,28,20_21,8966512
RealValladolid_Sevilla,RealValladolid,Sevilla,1.0,2.0,draw,finished,28,20_21,8966388
Sevilla_RealValladolid,Sevilla,RealValladolid,2.0,1.0,draw,finished,28,20_21,8966388
Getafe_Elche,Getafe,Elche,1.0,1.0,draw,finished,28,20_21,8966372
Elche_Getafe,Elche,Getafe,1.0,1.0,draw,finished,28,20_21,8966372
Valencia_Granada,Valencia,Granada,3.0,1.0,win,finished,28,20_21,8966382
Granada_Valencia,Granada,Valencia,1.0,3.0,loss,finished,28,20_21,8966382
Villarreal_Cadiz,Villarreal,Cadiz,2.0,2.0,win,finished,28,20_21,8966366
Cadiz_Villarreal,Cadiz,Villarreal,2.0,2.0,loss,finished,28,20_21,8966366
